  +327	  +540	  +545	   +54	
  +321	  +586	  +568	   +51	
  +324	  +563	  +545	   +28	
  +324	  +577	  +554	   +39	
  +321	  +577	  +537	   +80	
  +315	  +577	  +557	   +28	
  +318	  +580	  +557	   +34	
  +315	  +577	  +563	   +31	
  +315	  +554	  +560	   +60	
  +321	  +563	  +563	   +42	
  +318	  +569	  +557	   +34	
  +321	  +560	  +534	   +54	
  +321	  +557	  +568	   +54	
  +327	  +592	  +551	   +39	
  +324	  +563	  +554	   +54	
  +315	  +597	  +557	   +51	
  +315	  +577	  +560	   +65	
  +324	  +557	  +554	   +25	
  +321	  +551	  +554	   +65	
  +321	  +566	  +560	   +39	
  +321	  +557	  +540	   +48	
  +332	  +551	  +554	   +65	
  +332	  +548	  +574	   +51	
  +329	  +577	  +560	   +62	
  +327	  +574	  +548	   +45	
  +318	  +586	  +574	   +19	
  +324	  +563	  +588	   +57	
  +321	  +566	  +565	   +74	
  +315	  +566	  +551	   +45	
  +321	  +554	  +560	   +37	
  +318	  +557	  +560	   +31	
  +315	  +566	  +560	   +39	
  +324	  +580	  +560	   +22	
  +324	  +589	  +537	   +31	
  +321	  +557	  +554	   +42	
  +318	  +569	  +563	   +37	
  +318	  +563	  +551	   +48	
  +327	  +566	  +554	   +51	
  +324	  +554	  +545	   +57	
  +329	  +580	  +540	   +54	
  +329	  +560	  +565	   +74	
  +321	  +563	  +577	   +42	
  +329	  +566	  +551	   +42	
  +324	  +586	  +560	   +60	
  +324	  +569	  +560	   +60	
  +329	  +583	  +568	   +51	
  +321	  +566	  +571	   +42	
  +321	  +551	  +565	   +39	
  +321	  +557	  +560	   +74	
  +327	  +583	  +554	   +54	
  +315	  +571	  +568	   +60	
  +321	  +569	  +548	   +68	
  +321	  +577	  +565	   +60	
  +318	  +583	  +537	   +34	
  +321	  +594	  +563	   +37	
  +321	  +551	  +548	   +62	
  +324	  +577	  +568	   +34	
  +327	  +551	  +560	   +74	
  +332	  +569	  +548	   +57	
  +318	  +583	  +560	   +51	
  +324	  +569	  +551	   +34	
  +318	  +577	  +560	   +31	
  +321	  +571	  +542	   +45	
  +318	  +566	  +557	   +45	
  +321	  +560	  +554	   +42	
  +324	  +560	  +531	   +31	
  +324	  +574	  +545	   +45	
  +324	  +566	  +545	   +51	
  +321	  +577	  +548	   +37	
  +324	  +554	  +563	   +60	
  +318	  +554	  +545	   +42	
  +329	  +577	  +551	   +34	
  +318	  +571	  +560	   +39	
  +329	  +557	  +548	   +45	
  +324	  +557	  +565	   +39	
  +324	  +557	  +545	   +62	
  +318	  +560	  +557	   +37	
  +321	  +571	  +548	   +37	
  +324	  +560	  +548	   +45	
  +321	  +569	  +563	   +51	
  +324	  +594	  +548	   +80	
  +321	  +563	  +548	   +57	
  +329	  +583	  +563	   +62	
  +321	  +589	  +554	   +45	
  +321	  +571	  +560	   +42	
  +318	  +577	  +545	   +22	
  +321	  +548	  +542	   +39	
  +321	  +560	  +557	   +45	
  +315	  +566	  +542	   +60	
  +315	  +548	  +565	   +45	
  +318	  +557	  +540	   +57	
  +321	  +574	  +568	   +68	
  +321	  +580	  +551	   +48	
  +324	  +554	  +545	   +51	
  +321	  +543	  +548	   +22	
  +329	  +543	  +545	   +51	
  +321	  +545	  +551	   +45	
  +321	  +554	  +554	   +37	
  +318	  +551	  +568	   +42	
  +321	  +580	  +548	   +42	
  +321	  +574	  +534	   +65	
  +327	  +551	  +565	   +51	
  +332	  +551	  +580	   +48	
  +327	  +545	  +574	   +60	
  +329	  +566	  +560	   +51	
  +332	  +543	  +551	   +39	
  +318	  +548	  +563	   +45	
  +321	  +580	  +560	   +54	
  +329	  +577	  +528	   +37	
  +329	  +566	  +548	   +34	
  +321	  +566	  +565	   +34	
  +324	  +574	  +574	   +34	
  +321	  +551	  +551	   +42	
  +327	  +551	  +557	   +51	
  +324	  +586	  +560	   +34	
  +321	  +548	  +565	   +68	
  +324	  +571	  +565	   +65	
  +329	  +615	  +537	   +54	
  +315	  +580	  +557	   +19	
  +318	  +586	  +568	   +65	
  +321	  +560	  +563	   +68	
  +324	  +557	  +557	   +48	
  +324	  +577	  +557	   +25	
  +324	  +580	  +560	   +68	
  +324	  +577	  +537	   +42	
  +321	  +557	  +560	   +48	
  +321	  +580	  +551	   +22	
  +318	  +574	  +548	   +48	
  +315	  +545	  +548	   +42	
  +318	  +543	  +551	   +57	
  +324	  +571	  +540	   +65	
  +327	  +557	  +542	   +51	
  +329	  +548	  +542	   +42	
  +327	  +563	  +540	   +45	
  +321	  +571	  +580	   +51	
  +321	  +551	  +557	   +11	
  +318	  +557	  +545	   +71	
  +318	  +563	  +557	   +31	
  +324	  +551	  +542	   +42	
  +321	  +574	  +551	   +51	
  +321	  +560	  +571	   +51	
  +324	  +560	  +568	   +28	
  +321	  +554	  +571	   +37	
  +327	  +543	  +560	   +60	
  +315	  +574	  +540	   +57	
  +321	  +586	  +565	   +45	
  +327	  +574	  +568	   +34	
  +318	  +569	  +537	   +34	
  +327	  +560	  +545	   +45	
  +321	  +548	  +545	   +65	
  +327	  +563	  +554	   +39	
  +315	  +554	  +520	   +62	
  +312	  +574	  +560	   +28	
  +318	  +563	  +551	   +54	
  +312	  +566	  +551	   +37	
  +321	  +594	  +537	   +68	
  +324	  +583	  +557	   +28	
  +327	  +563	  +548	   +51	
  +324	  +589	  +574	   +54	
  +324	  +569	  +551	   +45	
  +321	  +534	  +548	   +65	
  +318	  +583	  +548	   +39	
  +324	  +560	  +554	   +39	
  +324	  +577	  +560	   +39	
  +324	  +566	  +560	   +77	
  +329	  +560	  +540	   +51	
  +324	  +586	  +551	   +57	
  +327	  +603	  +548	   +71	
  +324	  +543	  +522	   +48	
  +321	  +569	  +537	   +22	
  +318	  +571	  +568	   +31	
  +315	  +557	  +540	   +51	
  +315	  +554	  +545	   +28	
  +324	  +589	  +542	   +51	
  +321	  +548	  +551	   +25	
  +329	  +563	  +560	   +71	
  +321	  +566	  +537	   +51	
  +324	  +560	  +534	   +42	
  +324	  +569	  +540	   +51	
  +318	  +563	  +525	   +37	
  +327	  +569	  +540	   +39	
  +321	  +569	  +540	   +42	
  +324	  +589	  +565	   +17	
  +321	  +551	  +554	   +42	
  +329	  +583	  +545	   +39	
  +321	  +560	  +545	   +42	
  +324	  +554	  +557	   +39	
  +324	  +548	  +548	   +51	
  +318	  +569	  +517	   +31	
  +324	  +569	  +540	   +42	
  +327	  +574	  +542	   +39	
  +324	  +569	  +560	   +34	
  +332	  +571	  +537	   +57	
  +324	  +554	  +537	   +42	
  +321	  +569	  +537	   +48	
  +318	  +566	  +557	   +45	
  +318	  +566	  +551	   +31	
  +324	  +548	  +522	   +45	
  +327	  +554	  +537	   +62	
  +327	  +563	  +542	   +31	
  +329	  +554	  +560	   +60	
  +327	  +569	  +542	   +57	
  +324	  +592	  +540	   +39	
  +315	  +548	  +557	   +54	
  +321	  +569	  +548	   +45	
  +318	  +571	  +548	   +42	
  +324	  +580	  +545	   +42	
  +321	  +569	  +525	   +39	
  +321	  +560	  +554	   +51	
  +327	  +554	  +534	   +25	
  +324	  +589	  +554	   +28	
  +321	  +583	  +545	   +51	
  +324	  +586	  +557	   +60	
  +321	  +569	  +534	   +54	
  +329	  +566	  +545	   +45	
  +329	  +563	  +557	   +54	
  +321	  +560	  +542	   +57	
  +327	  +540	  +534	   +62	
  +324	  +571	  +568	   +34	
  +315	  +577	  +563	   +42	
  +312	  +554	  +545	   +37	
  +321	  +528	  +548	   +54	
  +327	  +571	  +551	   +34	
  +324	  +574	  +551	   +54	
  +321	  +574	  +557	   +51	
  +321	  +560	  +542	   +57	
  +327	  +560	  +522	   +39	
  +327	  +560	  +560	   +48	
  +324	  +574	  +551	   +34	
  +324	  +569	  +554	   +39	
  +327	  +554	  +531	   +77	
  +312	  +540	  +531	   +51	
  +318	  +551	  +508	   +42	
  +318	  +577	  +545	   +39	
  +318	  +563	  +568	   +39	
  +318	  +551	  +551	   +54	
  +332	  +577	  +537	   +37	
  +321	  +574	  +540	   +39	
  +327	  +551	  +548	   +68	
  +329	  +548	  +551	   +34	
  +329	  +563	  +565	   +37	
  +324	  +563	  +551	   +71	
  +327	  +543	  +557	   +71	
  +321	  +574	  +554	   +42	
  +321	  +583	  +548	   +39	
  +324	  +597	  +542	   +65	
  +327	  +545	  +537	   +48	
  +324	  +574	  +542	   +48	
  +329	  +577	  +554	   +48	
  +324	  +563	  +540	   +31	
  +321	  +569	  +551	   +42	
  +312	  +566	  +574	   +39	
  +329	  +548	  +563	   +62	
  +329	  +577	  +554	   +54	
  +329	  +563	  +531	   +42	
  +327	  +545	  +545	   +60	
  +324	  +548	  +560	   +34	
  +327	  +548	  +551	   +42	
  +329	  +563	  +542	   +42	
  +324	  +563	  +551	   +60	
  +324	  +548	  +548	   +28	
  +327	  +574	  +554	   +91	
  +327	  +566	  +540	   +45	
  +324	  +551	  +548	   +39	
  +324	  +548	  +525	   +60	
  +321	  +566	  +542	   +88	
  +329	  +566	  +540	   +42	
  +324	  +569	  +537	   +65	
  +324	  +566	  +537	   +60	
  +309	  +574	  +540	   +34	
  +315	  +540	  +557	   +45	
  +315	  +560	  +571	   +65	
  +321	  +548	  +557	   +51	
  +321	  +560	  +545	   +62	
  +324	  +554	  +551	   +39	
  +327	  +557	  +540	   +34	
  +315	  +577	  +548	   +39	
  +327	  +551	  +563	   +25	
  +321	  +543	  +537	   +34	
  +324	  +566	  +531	   +51	
  +329	  +548	  +565	   +65	
  +327	  +557	  +540	   +60	
  +321	  +583	  +548	   +11	
  +324	  +571	  +534	   +54	
  +321	  +537	  +545	   +57	
  +324	  +557	  +580	   +37	
  +327	  +586	  +565	   +39	
  +332	  +574	  +551	   +54	
  +332	  +557	  +540	   +45	
  +332	  +569	  +583	   +42	
  +327	  +551	  +557	   +42	
  +321	  +571	  +528	   +34	
  +318	  +571	  +551	   +28	
  +324	  +574	  +542	   +45	
  +327	  +566	  +540	   +34	
  +329	  +566	  +554	   +37	
  +324	  +545	  +557	   +42	
  +324	  +569	  +568	   +68	
  +324	  +577	  +540	   +39	
  +321	  +557	  +577	   +45	
  +324	  +557	  +545	   +34	
  +318	  +569	  +531	   +42	
  +327	  +577	  +568	   +60	
  +321	  +560	  +545	   +37	
  +324	  +551	  +528	   +60	
  +324	  +569	  +537	   +54	
  +329	  +571	  +554	   +37	
  +318	  +574	  +534	   +39	
  +327	  +569	  +563	   +60	
  +321	  +560	  +545	   +54	
  +312	  +566	  +545	   +48	
  +321	  +551	  +560	   +62	
  +321	  +569	  +557	   +57	
  +315	  +569	  +560	   +42	
  +321	  +540	  +537	   +57	
  +327	  +551	  +522	   +62	
  +321	  +545	  +557	   +48	
  +315	  +543	  +551	   +34	
  +324	  +560	  +542	   +48	
  +318	  +569	  +537	   +42	
  +315	  +577	  +551	   +42	
  +321	  +545	  +534	   +51	
  +321	  +563	  +542	   +31	
  +315	  +571	  +580	   +45	
  +321	  +554	  +542	   +62	
  +318	  +563	  +548	   +37	
  +327	  +586	  +560	   +39	
  +321	  +557	  +531	   +54	
  +315	  +592	  +545	   +62	
  +321	  +563	  +545	   +48	
  +318	  +551	  +554	   +22	
  +324	  +571	  +554	   +57	
  +318	  +548	  +545	   +34	
  +324	  +560	  +557	   +48	
  +321	  +569	  +548	   +37	
  +324	  +566	  +565	   +57	
  +324	  +551	  +563	   +45	
  +327	  +560	  +554	   +45	
  +329	  +577	  +551	   +62	
  +318	  +566	  +537	   +51	
  +324	  +560	  +525	   +48	
  +324	  +560	  +560	   +39	
  +321	  +551	  +554	   +28	
  +321	  +566	  +548	   +45	
  +315	  +557	  +542	   +39	
  +321	  +557	  +542	   +60	
  +321	  +560	  +528	   +48	
  +315	  +563	  +542	   +54	
  +332	  +566	  +560	   +28	
  +327	  +592	  +528	   +51	
  +321	  +563	  +563	   +31	
  +324	  +577	  +542	   +57	
  +324	  +571	  +560	   +71	
  +324	  +560	  +537	   +57	
  +327	  +537	  +545	   +68	
  +312	  +569	  +568	   +54	
  +318	  +560	  +542	   +51	
  +318	  +571	  +542	   +45	
  +327	  +557	  +557	   +45	
  +315	  +545	  +554	   +62	
  +312	  +545	  +540	   +57	
  +324	  +597	  +540	   +51	
  +318	  +571	  +534	   +60	
  +321	  +563	  +554	   +68	
  +321	  +586	  +560	   +28	
  +321	  +569	  +542	   +62	
  +329	  +551	  +551	   +45	
  +321	  +569	  +557	   +54	
  +321	  +566	  +542	   +28	
  +329	  +557	  +545	   +45	
  +324	  +566	  +540	   +45	
  +315	  +580	  +531	   +54	
  +327	  +569	  +540	   +65	
  +324	  +554	  +563	   +42	
  +324	  +557	  +551	   +51	
  +318	  +569	  +560	   +45	
  +318	  +566	  +557	   +54	
  +321	  +577	  +557	   +45	
  +332	  +540	  +563	   +51	
  +327	  +580	  +551	   +42	
  +327	  +516	  +537	   +60	
  +329	  +560	  +545	   +54	
  +318	  +569	  +568	   +65	
  +318	  +563	  +565	   +68	
  +312	  +548	  +557	   +39	
  +318	  +548	  +551	   +25	
  +321	  +569	  +548	   +71	
  +321	  +566	  +554	   +57	
  +321	  +560	  +565	   +65	
  +318	  +571	  +548	   +45	
  +329	  +571	  +525	   +60	
  +324	  +577	  +565	   +45	
  +321	  +571	  +542	   +45	
  +321	  +548	  +545	   +25	
  +324	  +540	  +540	   +48	
  +315	  +554	  +537	   +48	
  +321	  +560	  +542	   +68	
  +327	  +548	  +545	   +39	
  +324	  +540	  +545	   +31	
  +324	  +540	  +548	   +48	
  +318	  +580	  +542	   +42	
  +318	  +571	  +540	   +45	
  +321	  +566	  +560	   +60	
  +321	  +563	  +557	   +57	
  +315	  +569	  +551	   +34	
  +321	  +571	  +554	   +45	
  +321	  +563	  +563	   +57	
  +318	  +563	  +537	   +39	
  +315	  +554	  +537	   +45	
  +318	  +560	  +551	   +39	
  +315	  +580	  +537	   +74	
  +321	  +560	  +540	   +39	
  +318	  +583	  +537	   +51	
  +318	  +574	  +540	   +37	
  +327	  +554	  +540	   +37	
  +321	  +563	  +563	   +31	
  +318	  +569	  +525	   +45	
  +318	  +560	  +542	   +31	
  +324	  +557	  +554	   +51	
  +321	  +543	  +531	   +62	
  +327	  +566	  +540	   +51	
  +324	  +543	  +522	   +77	
  +318	  +574	  +554	   +51	
  +321	  +574	  +537	   +85	
  +318	  +540	  +554	   +68	
  +324	  +577	  +534	   +51	
  +321	  +551	  +545	   +37	
  +312	  +540	  +537	   +48	
  +315	  +557	  +542	   +65	
  +321	  +560	  +525	   +37	
  +321	  +577	  +531	   +45	
  +321	  +548	  +554	   +42	
  +318	  +557	  +542	   +48	
  +327	  +540	  +542	   +39	
  +324	  +560	  +537	   +45	
  +321	  +577	  +542	   +54	
  +321	  +519	  +563	   +34	
  +327	  +554	  +537	   +45	
  +327	  +574	  +551	   +45	
  +324	  +563	  +534	   +51	
  +318	  +574	  +534	   +60	
  +315	  +554	  +537	   +42	
  +318	  +566	  +540	   +39	
  +318	  +563	  +534	   +37	
  +318	  +551	  +560	   +62	
  +324	  +551	  +548	   +48	
  +321	  +569	  +525	   +62	
  +318	  +554	  +545	   +28	
  +327	  +566	  +525	   +31	
  +318	  +566	  +545	   +42	
  +321	  +563	  +534	   +60	
  +315	  +554	  +537	   +62	
  +324	  +543	  +557	   +45	
  +324	  +560	  +531	   +57	
  +324	  +566	  +545	   +39	
  +318	  +557	  +545	   +54	
  +324	  +577	  +548	   +37	
  +327	  +580	  +542	   +54	
  +324	  +560	  +551	   +31	
  +318	  +554	  +540	   +39	
  +318	  +577	  +542	   +48	
  +324	  +589	  +540	   +45	
  +321	  +545	  +548	   +42	
  +321	  +557	  +496	   +57	
  +315	  +548	  +537	   +48	
  +321	  +540	  +520	   +65	
  +315	  +548	  +537	   +57	
  +321	  +563	  +554	   +74	
  +329	  +540	  +534	   +37	
  +332	  +537	  +542	   +42	
  +321	  +528	  +517	   +74	
  +318	  +577	  +522	   +39	
  +327	  +563	  +511	   +62	
  +324	  +528	  +551	   +65	
  +329	  +543	  +540	   +37	
  +329	  +543	  +548	   +51	
  +332	  +531	  +551	   +42	
  +324	  +560	  +525	   +51	
  +324	  +563	  +528	   +60	
  +329	  +545	  +542	   +42	
  +329	  +537	  +537	   +45	
  +324	  +563	  +545	   +54	
  +327	  +554	  +520	   +19	
  +315	  +594	  +531	   +65	
  +324	  +551	  +557	   +54	
  +332	  +554	  +548	   +48	
  +335	  +560	  +548	   +85	
  +321	  +551	  +557	   +65	
  +327	  +574	  +534	   +54	
  +329	  +554	  +534	   +54	
  +329	  +563	  +525	   +45	
  +327	  +543	  +537	   +51	
  +324	  +569	  +528	   +51	
  +318	  +548	  +540	   +57	
  +324	  +531	  +508	   +19	
  +327	  +534	  +545	   +51	
  +324	  +571	  +574	   +39	
  +327	  +560	  +531	   +54	
  +321	  +554	  +542	   +39	
  +315	  +548	  +542	   +39	
  +315	  +563	  +554	   +60	
  +318	  +557	  +537	   +71	
  +318	  +543	  +528	   +42	
  +312	  +545	  +551	   +54	
  +321	  +548	  +548	   +39	
  +327	  +545	  +520	   +57	
  +321	  +548	  +551	   +34	
  +324	  +522	  +557	   +51	
  +321	  +566	  +557	   +45	
  +324	  +566	  +557	   +51	
  +329	  +566	  +511	   +48	
  +324	  +560	  +520	   +48	
  +324	  +569	  +537	   +42	
  +324	  +545	  +551	   +65	
  +324	  +548	  +545	   +48	
  +321	  +554	  +568	   +39	
  +327	  +554	  +525	   +65	
  +324	  +545	  +537	   +60	
  +324	  +551	  +534	   +77	
  +324	  +551	  +548	   +45	
  +321	  +545	  +568	   +28	
  +321	  +557	  +517	   +45	
  +327	  +534	  +534	   +39	
  +324	  +554	  +565	   +34	
  +321	  +560	  +542	   +65	
  +321	  +543	  +554	   +31	
  +321	  +569	  +551	   +37	
  +321	  +563	  +540	   +71	
  +327	  +563	  +560	   +45	
  +318	  +554	  +551	   +60	
  +318	  +545	  +554	   +51	
  +321	  +537	  +528	   +68	
  +332	  +543	  +551	   +48	
  +329	  +551	  +557	   +51	
  +324	  +560	  +540	   +51	
  +327	  +543	  +548	   +42	
  +324	  +560	  +534	   +71	
  +324	  +551	  +551	   +54	
  +329	  +548	  +540	   +39	
  +324	  +548	  +537	   +60	
  +321	  +548	  +520	   +45	
  +329	  +560	  +525	   +57	
  +332	  +551	  +534	   +37	
  +321	  +543	  +563	   +54	
  +321	  +540	  +551	   +74	
  +324	  +528	  +554	   +57	
  +321	  +566	  +525	   +45	
  +318	  +551	  +548	   +54	
  +321	  +571	  +540	   +42	
  +329	  +540	  +557	   +48	
  +324	  +574	  +528	   +28	
  +318	  +563	  +540	   +65	
  +324	  +574	  +531	   +42	
  +324	  +551	  +540	   +48	
  +329	  +551	  +540	   +48	
  +321	  +551	  +540	   +74	
  +321	  +534	  +537	   +45	
  +327	  +531	  +525	   +51	
  +327	  +528	  +545	   +54	
  +327	  +551	  +531	   +42	
  +324	  +528	  +520	   +39	
  +324	  +525	  +531	   +42	
  +327	  +563	  +560	   +62	
  +318	  +514	  +534	   +65	
  +315	  +554	  +554	   +48	
  +324	  +540	  +540	   +48	
  +332	  +525	  +560	   +37	
  +327	  +551	  +531	   +65	
  +318	  +548	  +548	   +39	
  +318	  +566	  +531	   +42	
  +321	  +548	  +537	   +42	
  +321	  +548	  +563	   +42	
  +324	  +531	  +557	   +54	
  +315	  +543	  +551	   +57	
  +321	  +551	  +557	   +57	
  +324	  +534	  +545	   +54	
  +324	  +569	  +531	   +28	
  +332	  +537	  +560	   +60	
  +329	  +554	  +551	   +51	
  +318	  +557	  +542	   +68	
  +327	  +566	  +557	   +42	
  +327	  +548	  +540	   +42	
  +327	  +551	  +548	   +48	
  +321	  +537	  +563	   +65	
  +324	  +534	  +528	   +48	
  +327	  +531	  +554	   +42	
  +329	  +545	  +554	   +45	
  +318	  +537	  +528	   +31	
  +318	  +566	  +557	   +60	
  +327	  +545	  +554	   +19	
  +324	  +534	  +560	   +39	
  +324	  +534	  +574	   +54	
  +327	  +571	  +551	   +62	
  +327	  +557	  +548	   +48	
  +321	  +540	  +580	   +62	
  +318	  +560	  +528	   +54	
  +318	  +540	  +534	   +62	
  +327	  +537	  +557	   +48	
  +318	  +540	  +537	   +57	
  +324	  +531	  +551	   +31	
  +327	  +540	  +565	   +57	
  +327	  +548	  +531	   +62	
  +324	  +551	  +540	   +60	
  +318	  +563	  +537	   +57	
  +321	  +534	  +557	   +28	
  +318	  +531	  +540	   +60	
  +321	  +540	  +545	   +45	
  +321	  +574	  +525	   +48	
  +321	  +537	  +542	   +39	
  +324	  +545	  +548	   +45	
  +327	  +540	  +522	   +48	
  +324	  +554	  +551	   +60	
  +321	  +583	  +542	   +31	
  +324	  +540	  +537	   +39	
  +327	  +554	  +557	   +51	
  +321	  +557	  +537	   +77	
  +321	  +516	  +545	   +39	
  +324	  +560	  +551	   +54	
  +329	  +545	  +545	   +60	
  +327	  +543	  +537	   +48	
  +318	  +540	  +551	   +45	
  +327	  +574	  +525	   +51	
  +332	  +557	  +531	   +39	
  +324	  +554	  +574	   +42	
  +329	  +557	  +560	   +60	
  +329	  +569	  +540	   +17	
  +324	  +569	  +540	   +42	
  +332	  +557	  +554	   +39	
  +329	  +566	  +551	   +54	
  +315	  +540	  +548	   +57	
  +318	  +545	  +525	   +19	
  +318	  +537	  +540	   +42	
  +321	  +537	  +551	   +37	
  +324	  +551	  +540	   +51	
  +327	  +545	  +534	   +42	
  +327	  +545	  +545	   +65	
  +327	  +545	  +531	   +54	
  +324	  +545	  +551	   +48	
  +329	  +516	  +565	   +37	
  +327	  +548	  +525	   +45	
  +327	  +548	  +545	   +39	
  +332	  +525	  +542	   +51	
  +327	  +543	  +568	   +71	
  +324	  +545	  +545	   +57	
  +329	  +557	  +560	   +62	
  +321	  +534	  +537	   +31	
  +329	  +516	  +531	   +34	
  +324	  +548	  +565	   +65	
  +327	  +537	  +551	   +60	
  +327	  +554	  +528	   +68	
  +321	  +540	  +537	   +62	
  +321	  +560	  +542	   +39	
  +324	  +540	  +551	   +54	
  +329	  +531	  +565	   +45	
  +335	  +554	  +571	   +54	
  +329	  +528	  +551	   +57	
  +324	  +540	  +517	   +34	
  +327	  +525	  +560	   +34	
  +332	  +545	  +542	   +34	
  +329	  +551	  +554	   +22	
  +327	  +560	  +540	   +48	
  +327	  +560	  +540	   +62	
  +327	  +537	  +525	   +39	
  +329	  +531	  +548	   +62	
  +332	  +540	  +540	   +62	
  +329	  +540	  +522	   +62	
  +327	  +540	  +551	   +34	
  +329	  +548	  +560	   +45	
  +327	  +528	  +565	   +39	
  +327	  +560	  +542	   +57	
  +327	  +560	  +520	   +34	
  +321	  +548	  +540	   +60	
  +321	  +531	  +554	   +57	
  +324	  +560	  +545	   +42	
  +324	  +528	  +545	   +48	
  +321	  +548	  +568	   +62	
  +327	  +551	  +528	   +54	
  +327	  +574	  +545	   +62	
  +321	  +545	  +542	   +19	
  +315	  +545	  +525	   +60	
  +324	  +537	  +525	   +57	
  +329	  +563	  +522	   +31	
  +329	  +586	  +525	   +51	
  +324	  +560	  +528	   +54	
  +327	  +548	  +560	   +45	
  +327	  +548	  +563	   +37	
  +332	  +522	  +540	   +39	
  +318	  +566	  +537	   +62	
  +321	  +540	  +528	   +51	
  +327	  +548	  +531	   +60	
  +329	  +537	  +554	   +48	
  +321	  +560	  +537	   +68	
  +327	  +551	  +542	   +42	
  +321	  +560	  +537	   +74	
  +327	  +531	  +560	   +48	
  +324	  +540	  +537	   +57	
  +324	  +560	  +528	   +48	
  +329	  +525	  +568	   +68	
  +324	  +545	  +545	   +51	
  +321	  +557	  +537	   +45	
  +321	  +534	  +548	   +48	
  +324	  +557	  +534	   +74	
  +329	  +543	  +542	   +42	
  +324	  +545	  +568	   +37	
  +321	  +548	  +554	   +62	
  +321	  +545	  +542	   +68	
  +318	  +537	  +563	   +22	
  +321	  +551	  +534	   +57	
  +321	  +543	  +568	   +80	
  +324	  +540	  +534	   +54	
  +327	  +560	  +542	   +34	
  +324	  +548	  +554	   +51	
  +324	  +537	  +525	   +51	
  +321	  +534	  +528	   +54	
  +324	  +548	  +542	   +37	
  +329	  +560	  +545	   +65	
  +321	  +566	  +540	   +57	
  +318	  +560	  +537	   +45	
  +321	  +545	  +554	   +45	
  +324	  +534	  +534	   +25	
  +327	  +534	  +531	   +62	
  +318	  +540	  +551	   +77	
  +327	  +534	  +540	   +51	
  +318	  +543	  +542	   +74	
  +315	  +522	  +528	   +54	
  +321	  +554	  +537	   +45	
  +318	  +528	  +525	   +68	
  +327	  +551	  +548	   +51	
  +324	  +583	  +537	   +37	
  +318	  +545	  +554	   +57	
  +318	  +563	  +531	   +48	
  +318	  +557	  +542	   +48	
  +321	  +531	  +542	   +48	
  +329	  +563	  +565	   +60	
  +327	  +537	  +551	   +60	
  +329	  +563	  +545	   +42	
  +327	  +560	  +534	   +71	
  +332	  +569	  +560	   +37	
  +327	  +557	  +540	   +54	
  +324	  +557	  +534	   +42	
  +327	  +545	  +560	   +37	
  +327	  +569	  +560	   +42	
  +327	  +554	  +565	   +39	
  +321	  +574	  +520	   +57	
  +327	  +563	  +554	   +74	
  +321	  +551	  +542	   +45	
  +318	  +554	  +537	   +42	
  +318	  +557	  +551	   +68	
  +318	  +560	  +551	   +51	
  +312	  +551	  +542	   +51	
  +327	  +534	  +560	   +57	
  +329	  +557	  +557	   +51	
  +324	  +560	  +551	   +45	
  +324	  +545	  +540	   +37	
  +324	  +551	  +551	   +42	
  +318	  +574	  +548	   +42	
  +324	  +560	  +517	   +57	
  +327	  +560	  +548	   +48	
  +324	  +531	  +542	   +57	
  +324	  +537	  +548	   +51	
  +324	  +557	  +554	   +57	
  +329	  +560	  +534	   +51	
  +329	  +543	  +528	   +48	
  +315	  +551	  +560	   +51	
  +321	  +543	  +522	   +48	
  +324	  +531	  +557	   +48	
  +327	  +566	  +534	   +71	
  +321	  +557	  +531	   +57	
  +315	  +563	  +540	   +57	
  +321	  +540	  +534	   +28	
  +321	  +537	  +528	   +31	
  +318	  +563	  +548	   +51	
  +327	  +560	  +551	   +48	
  +327	  +531	  +548	   +45	
  +324	  +534	  +568	   +39	
  +324	  +563	  +551	   +28	
  +321	  +583	  +545	   +54	
  +327	  +543	  +548	   +28	
  +329	  +566	  +531	   +60	
  +327	  +537	  +565	   +39	
  +324	  +537	  +525	   +48	
  +324	  +543	  +537	   +80	
  +318	  +557	  +557	   +62	
  +318	  +580	  +560	   +57	
  +321	  +522	  +525	   +45	
  +321	  +551	  +537	   +62	
  +324	  +519	  +542	   +34	
  +321	  +545	  +548	   +34	
  +324	  +534	  +557	   +39	
  +324	  +566	  +563	   +62	
  +324	  +548	  +551	   +45	
  +321	  +571	  +548	   +45	
  +329	  +537	  +571	   +45	
  +327	  +534	  +540	   +25	
  +324	  +531	  +571	   +48	
  +327	  +548	  +537	   +31	
  +321	  +537	  +574	   +74	
  +329	  +519	  +531	   +48	
  +324	  +551	  +557	   +57	
  +321	  +522	  +531	   +57	
  +321	  +557	  +545	   +68	
  +324	  +554	  +560	   +34	
  +321	  +551	  +565	   +37	
  +327	  +551	  +531	   +28	
  +318	  +560	  +560	   +45	
  +329	  +563	  +563	   +39	
  +324	  +540	  +594	   +31	
  +324	  +557	  +565	   +68	
  +321	  +554	  +554	   +60	
  +318	  +540	  +554	   +34	
  +321	  +519	  +560	   +37	
  +318	  +566	  +574	   +62	
  +315	  +551	  +554	   +37	
  +318	  +551	  +548	   +83	
  +318	  +525	  +565	   +45	
  +318	  +560	  +554	   +51	
  +321	  +557	  +551	   +60	
  +324	  +543	  +557	   +57	
  +332	  +540	  +557	   +57	
  +327	  +554	  +531	   +62	
  +321	  +554	  +534	   +45	
  +327	  +557	  +534	   +45	
  +327	  +569	  +537	   +54	
